customer_id,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CLV,Customer_segment,Next_Best_Action,plan_type
CUST1701,93 days,329,79.14,4,3,3,3.5,791.4,Average,Re-engagement emails + limited-time discounts,Standard
CUST1702,245 days,55,11.57,1,1,1,1.0,115.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1703,81 days,369,151.38,5,3,4,4.2,1513.8,Loyal,Upsell to premium plan + referral program,Premium
CUST1704,135 days,20,7.53,2,1,1,1.5,75.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1705,306 days,260,57.47,1,3,2,1.8,574.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1706,126 days,49,17.36,2,1,1,1.5,173.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1707,264 days,650,138.09,1,4,4,2.5,1380.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1708,90 days,100,34.97,4,2,2,3.0,349.7,Average,Re-engagement emails + limited-time discounts,Basic
CUST1709,78 days,455,128.99,5,4,4,4.5,1289.9,Loyal,Upsell to premium plan + referral program,Standard
CUST1710,105 days,720,198.13,3,5,5,4.0,1981.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1711,90 days,840,227.38,4,5,5,4.5,2273.8,Loyal,Upsell to premium plan + referral program,Premium
CUST1712,88 days,494,131.46,4,4,4,4.0,1314.6,Loyal,Upsell to premium plan + referral program,Standard
CUST1713,84 days,288,83.7,5,3,3,4.0,837.0,Loyal,Upsell to premium plan + referral program,Standard
CUST1714,253 days,112,29.91,1,2,2,1.5,299.1,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1715,83 days,512,159.26,5,4,4,4.5,1592.6,Loyal,Upsell to premium plan + referral program,Standard
CUST1716,104 days,805,371.88,3,5,5,4.0,3718.8,Loyal,Upsell to premium plan + referral program,Basic
CUST1717,197 days,288,75.63,2,3,3,2.5,756.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1718,105 days,637,149.62,3,4,4,3.5,1496.2,Average,Re-engagement emails + limited-time discounts,Standard
CUST1719,95 days,629,110.56,4,4,3,3.8,1105.6,Average,Re-engagement emails + limited-time discounts,Basic
CUST1720,178 days,560,138.47,2,4,4,3.0,1384.7,Average,Re-engagement emails + limited-time discounts,Premium
CUST1721,142 days,30,11.85,2,1,1,1.5,118.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1722,227 days,207,64.85,2,2,2,2.0,648.5,At Risk,Win-back campaign + survey for feedback,Basic
CUST1723,90 days,1144,250.11,4,5,5,4.5,2501.1,Loyal,Upsell to premium plan + referral program,Standard
CUST1724,199 days,40,9.9,2,1,1,1.5,99.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1725,247 days,649,192.95,1,4,5,2.7,1929.5,At Risk,Win-back campaign + survey for feedback,Premium
CUST1726,97 days,192,68.79,4,2,3,3.2,687.9,Average,Re-engagement emails + limited-time discounts,Premium
CUST1727,236 days,296,94.87,2,3,3,2.5,948.7,At Risk,Win-back campaign + survey for feedback,Standard
CUST1728,144 days,37,11.34,2,1,1,1.5,113.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1729,81 days,374,117.14,5,3,3,4.0,1171.4,Loyal,Upsell to premium plan + referral program,Standard
CUST1730,89 days,738,213.39,4,5,5,4.5,2133.9,Loyal,Upsell to premium plan + referral program,Standard
CUST1731,323 days,20,6.7,1,1,1,1.0,67.0,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1732,167 days,442,92.01,2,4,3,2.8,920.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1733,92 days,1026,192.09,4,5,5,4.5,1920.9,Loyal,Upsell to premium plan + referral program,Standard
CUST1734,243 days,629,128.86,1,4,4,2.5,1288.6,At Risk,Win-back campaign + survey for feedback,Basic
CUST1735,100 days,125,32.44,3,2,2,2.5,324.4,At Risk,Win-back campaign + survey for feedback,Basic
CUST1736,99 days,351,93.47,3,3,3,3.0,934.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1737,105 days,99,21.21,3,2,1,2.3,212.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1738,349 days,750,173.56,1,5,4,2.8,1735.6,At Risk,Win-back campaign + survey for feedback,Standard
CUST1739,340 days,715,146.28,1,5,4,2.8,1462.8,At Risk,Win-back campaign + survey for feedback,Standard
CUST1740,96 days,816,181.6,4,5,5,4.5,1816.0,Loyal,Upsell to premium plan + referral program,Premium
CUST1741,104 days,703,187.97,3,5,5,4.0,1879.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1742,96 days,264,88.19,4,3,3,3.5,881.9,Average,Re-engagement emails + limited-time discounts,Basic
CUST1743,278 days,408,96.45,1,3,3,2.0,964.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1744,159 days,61,16.98,2,1,1,1.5,169.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1745,181 days,975,237.94,2,5,5,3.5,2379.4,Average,Re-engagement emails + limited-time discounts,Premium
CUST1746,174 days,48,11.88,2,1,1,1.5,118.8,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1747,208 days,615,161.88,2,4,4,3.0,1618.8,Average,Re-engagement emails + limited-time discounts,Standard
CUST1748,92 days,918,289.26,4,5,5,4.5,2892.6,Loyal,Upsell to premium plan + referral program,Premium
CUST1749,91 days,578,118.29,4,4,3,3.8,1182.9,Average,Re-engagement emails + limited-time discounts,Basic
CUST1750,101 days,36,25.66,3,1,2,2.2,256.6,At Risk,Win-back campaign + survey for feedback,Standard
CUST1751,167 days,165,57.97,2,2,2,2.0,579.7,At Risk,Win-back campaign + survey for feedback,Standard
CUST1752,169 days,160,28.11,2,2,2,2.0,281.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1753,96 days,304,84.7,4,3,3,3.5,847.0,Average,Re-engagement emails + limited-time discounts,Standard
CUST1754,161 days,35,6.65,2,1,1,1.5,66.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1755,105 days,1155,209.45,3,5,5,4.0,2094.5,Loyal,Upsell to premium plan + referral program,Standard
CUST1756,81 days,910,211.33,5,5,5,5.0,2113.3,VIP,Offer exclusive content + loyalty rewards,Premium
CUST1757,246 days,64,13.22,1,1,1,1.0,132.2,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1758,254 days,172,59.46,1,2,2,1.5,594.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1759,234 days,168,43.23,2,2,2,2.0,432.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1760,80 days,770,159.44,5,5,4,4.8,1594.4,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1761,95 days,480,88.11,4,4,3,3.8,881.1,Average,Re-engagement emails + limited-time discounts,Basic
CUST1762,229 days,969,272.02,2,5,5,3.5,2720.2,Average,Re-engagement emails + limited-time discounts,Premium
CUST1763,91 days,528,142.27,4,4,4,4.0,1422.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1764,94 days,1012,274.83,4,5,5,4.5,2748.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1765,202 days,720,271.57,2,5,5,3.5,2715.7,Average,Re-engagement emails + limited-time discounts,Premium
CUST1766,83 days,200,56.44,5,2,2,3.5,564.4,Average,Re-engagement emails + limited-time discounts,Standard
CUST1767,238 days,1190,261.16,1,5,5,3.0,2611.6,Average,Re-engagement emails + limited-time discounts,Premium
CUST1768,158 days,37,12.05,2,1,1,1.5,120.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1769,77 days,1360,305.35,5,5,5,5.0,3053.5,VIP,Offer exclusive content + loyalty rewards,Premium
CUST1770,84 days,450,93.03,5,4,3,4.3,930.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1771,251 days,540,103.64,1,4,3,2.3,1036.4,At Risk,Win-back campaign + survey for feedback,Basic
CUST1772,229 days,848,160.25,2,5,4,3.3,1602.5,Average,Re-engagement emails + limited-time discounts,Standard
CUST1773,251 days,468,99.57,1,4,3,2.3,995.7,At Risk,Win-back campaign + survey for feedback,Basic
CUST1774,278 days,636,206.11,1,4,5,2.7,2061.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1775,292 days,55,11.12,1,1,1,1.0,111.2,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1776,152 days,47,11.33,2,1,1,1.5,113.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1777,102 days,207,62.87,3,2,2,2.5,628.7,At Risk,Win-back campaign + survey for feedback,Basic
CUST1778,89 days,136,25.34,4,2,2,3.0,253.4,Average,Re-engagement emails + limited-time discounts,Basic
CUST1779,76 days,527,191.03,5,4,5,4.7,1910.3,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1780,93 days,328,133.45,4,3,4,3.7,1334.5,Average,Re-engagement emails + limited-time discounts,Premium
CUST1781,82 days,897,248.56,5,5,5,5.0,2485.6,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1782,76 days,480,173.33,5,4,4,4.5,1733.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1783,383 days,333,93.51,1,3,3,2.0,935.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1784,76 days,196,41.51,5,2,2,3.5,415.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1785,76 days,546,136.85,5,4,4,4.5,1368.5,Loyal,Upsell to premium plan + referral program,Basic
CUST1786,99 days,861,224.88,3,5,5,4.0,2248.8,Loyal,Upsell to premium plan + referral program,Standard
CUST1787,79 days,456,89.7,5,4,3,4.3,897.0,Loyal,Upsell to premium plan + referral program,Basic
CUST1788,79 days,975,255.58,5,5,5,5.0,2555.8,VIP,Offer exclusive content + loyalty rewards,Premium
CUST1789,104 days,578,116.05,3,4,3,3.3,1160.5,Average,Re-engagement emails + limited-time discounts,Basic
CUST1790,93 days,172,44.74,4,2,2,3.0,447.4,Average,Re-engagement emails + limited-time discounts,Standard
CUST1791,192 days,280,58.39,2,3,2,2.3,583.9,At Risk,Win-back campaign + survey for feedback,Basic
CUST1792,380 days,33,6.63,1,1,1,1.0,66.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1793,194 days,32,10.26,2,1,1,1.5,102.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1794,220 days,148,30.6,2,2,2,2.0,306.0,At Risk,Win-back campaign + survey for feedback,Basic
CUST1795,79 days,50,14.31,5,1,1,3.0,143.1,Average,Re-engagement emails + limited-time discounts,Basic
CUST1796,104 days,46,12.05,3,1,1,2.0,120.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1797,173 days,33,16.36,2,1,1,1.5,163.6,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1798,93 days,726,160.02,4,5,4,4.3,1600.2,Loyal,Upsell to premium plan + referral program,Basic
CUST1799,253 days,413,105.72,1,3,3,2.0,1057.2,At Risk,Win-back campaign + survey for feedback,Premium
CUST1800,99 days,924,230.23,3,5,5,4.0,2302.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1801,369 days,66,16.03,1,1,1,1.0,160.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1802,269 days,67,15.41,1,1,1,1.0,154.1,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Premium
CUST1803,99 days,384,123.11,3,3,4,3.2,1231.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1804,274 days,128,26.63,1,2,2,1.5,266.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1805,162 days,53,9.97,2,1,1,1.5,99.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1806,369 days,246,99.86,1,3,3,2.0,998.6,At Risk,Win-back campaign + survey for feedback,Premium
CUST1807,80 days,190,54.86,5,2,2,3.5,548.6,Average,Re-engagement emails + limited-time discounts,Standard
CUST1808,427 days,126,30.29,1,2,2,1.5,302.9,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1809,82 days,405,97.97,5,3,3,4.0,979.7,Loyal,Upsell to premium plan + referral program,Basic
CUST1810,104 days,165,44.16,3,2,2,2.5,441.6,At Risk,Win-back campaign + survey for feedback,Premium
CUST1811,85 days,106,22.47,5,2,2,3.5,224.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1812,335 days,680,146.92,1,5,4,2.8,1469.2,At Risk,Win-back campaign + survey for feedback,Premium
CUST1813,402 days,22,7.35,1,1,1,1.0,73.5,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1814,120 days,32,6.32,2,1,1,1.5,63.2,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1815,286 days,391,174.9,1,3,4,2.2,1749.0,At Risk,Win-back campaign + survey for feedback,Basic
CUST1816,101 days,47,11.85,3,1,1,2.0,118.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1817,77 days,357,124.02,5,3,4,4.2,1240.2,Loyal,Upsell to premium plan + referral program,Basic
CUST1818,101 days,897,147.04,3,5,4,3.8,1470.4,Average,Re-engagement emails + limited-time discounts,Basic
CUST1819,79 days,366,102.1,5,3,3,4.0,1021.0,Loyal,Upsell to premium plan + referral program,Premium
CUST1820,78 days,160,27.92,5,2,2,3.5,279.2,Average,Re-engagement emails + limited-time discounts,Basic
CUST1821,82 days,162,51.3,5,2,2,3.5,513.0,Average,Re-engagement emails + limited-time discounts,Premium
CUST1822,99 days,322,78.48,3,3,3,3.0,784.8,Average,Re-engagement emails + limited-time discounts,Standard
CUST1823,93 days,136,33.14,4,2,2,3.0,331.4,Average,Re-engagement emails + limited-time discounts,Premium
CUST1824,85 days,624,193.2,5,4,5,4.7,1932.0,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1825,82 days,80,30.27,5,1,2,3.2,302.7,Average,Re-engagement emails + limited-time discounts,Premium
CUST1826,296 days,350,81.93,1,3,3,2.0,819.3,At Risk,Win-back campaign + survey for feedback,Premium
CUST1827,235 days,450,124.82,2,4,4,3.0,1248.2,Average,Re-engagement emails + limited-time discounts,Basic
CUST1828,324 days,242,69.81,1,2,3,1.7,698.1,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1829,89 days,532,88.36,4,4,3,3.8,883.6,Average,Re-engagement emails + limited-time discounts,Basic
CUST1830,92 days,252,71.07,4,3,3,3.5,710.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1831,217 days,520,164.67,2,4,4,3.0,1646.7,Average,Re-engagement emails + limited-time discounts,Premium
CUST1832,93 days,504,133.65,4,4,4,4.0,1336.5,Loyal,Upsell to premium plan + referral program,Standard
CUST1833,86 days,460,111.07,5,4,3,4.3,1110.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1834,104 days,60,19.01,3,1,1,2.0,190.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1835,96 days,1113,333.73,4,5,5,4.5,3337.3,Loyal,Upsell to premium plan + referral program,Premium
CUST1836,101 days,680,408.08,3,5,5,4.0,4080.8,Loyal,Upsell to premium plan + referral program,Premium
CUST1837,89 days,110,34.23,4,2,2,3.0,342.3,Average,Re-engagement emails + limited-time discounts,Basic
CUST1838,174 days,258,67.59,2,3,3,2.5,675.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1839,102 days,180,66.43,3,2,3,2.7,664.3,At Risk,Win-back campaign + survey for feedback,Basic
CUST1840,90 days,855,220.67,4,5,5,4.5,2206.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1841,332 days,351,99.29,1,3,3,2.0,992.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1842,85 days,576,134.83,5,4,4,4.5,1348.3,Loyal,Upsell to premium plan + referral program,Basic
CUST1843,94 days,33,10.75,4,1,1,2.5,107.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1844,374 days,38,11.84,1,1,1,1.0,118.4,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1845,81 days,516,125.03,5,4,4,4.5,1250.3,Loyal,Upsell to premium plan + referral program,Standard
CUST1846,95 days,33,10.51,4,1,1,2.5,105.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1847,99 days,174,38.19,3,2,2,2.5,381.9,At Risk,Win-back campaign + survey for feedback,Basic
CUST1848,102 days,629,197.87,3,4,5,3.7,1978.7,Average,Re-engagement emails + limited-time discounts,Standard
CUST1849,81 days,208,43.23,5,2,2,3.5,432.3,Average,Re-engagement emails + limited-time discounts,Standard
CUST1850,328 days,160,51.97,1,2,2,1.5,519.7,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1851,76 days,156,39.69,5,2,2,3.5,396.9,Average,Re-engagement emails + limited-time discounts,Basic
CUST1852,97 days,39,11.87,4,1,1,2.5,118.7,At Risk,Win-back campaign + survey for feedback,Standard
CUST1853,92 days,252,102.35,4,3,3,3.5,1023.5,Average,Re-engagement emails + limited-time discounts,Premium
CUST1854,92 days,483,162.49,4,4,4,4.0,1624.9,Loyal,Upsell to premium plan + referral program,Basic
CUST1855,189 days,660,168.68,2,4,4,3.0,1686.8,Average,Re-engagement emails + limited-time discounts,Standard
CUST1856,90 days,616,152.99,4,4,4,4.0,1529.9,Loyal,Upsell to premium plan + referral program,Basic
CUST1857,82 days,528,292.45,5,4,5,4.7,2924.5,VIP,Offer exclusive content + loyalty rewards,Standard
CUST1858,94 days,72,15.14,4,1,1,2.5,151.4,At Risk,Win-back campaign + survey for feedback,Basic
CUST1859,97 days,468,132.17,4,4,4,4.0,1321.7,Loyal,Upsell to premium plan + referral program,Standard
CUST1860,100 days,490,108.11,3,4,3,3.3,1081.1,Average,Re-engagement emails + limited-time discounts,Standard
CUST1861,439 days,376,85.19,1,3,3,2.0,851.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1862,103 days,88,21.97,3,2,2,2.5,219.7,At Risk,Win-back campaign + survey for feedback,Standard
CUST1863,78 days,564,130.76,5,4,4,4.5,1307.6,Loyal,Upsell to premium plan + referral program,Standard
CUST1864,105 days,159,33.09,3,2,2,2.5,330.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1865,195 days,124,25.95,2,2,2,2.0,259.5,At Risk,Win-back campaign + survey for feedback,Basic
CUST1866,104 days,680,119.14,3,5,4,3.8,1191.4,Average,Re-engagement emails + limited-time discounts,Basic
CUST1867,187 days,552,121.33,2,4,4,3.0,1213.3,Average,Re-engagement emails + limited-time discounts,Premium
CUST1868,240 days,108,26.19,1,2,2,1.5,261.9,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Basic
CUST1869,382 days,31,10.03,1,1,1,1.0,100.3,Inactive,Reactivation campaign (1-month free)+Churn postmortem,Standard
CUST1870,104 days,410,168.3,3,3,4,3.2,1683.0,Average,Re-engagement emails + limited-time discounts,Premium
CUST1871,94 days,432,123.99,4,3,4,3.7,1239.9,Average,Re-engagement emails + limited-time discounts,Basic
CUST1872,425 days,300,230.31,1,3,5,2.4,2303.1,At Risk,Win-back campaign + survey for feedback,Standard
CUST1873,298 days,765,172.35,1,5,4,2.8,1723.5,At Risk,Win-back campaign + survey for feedback,Standard
CUST1874,354 days,430,165.63,1,3,4,2.2,1656.3,At Risk,Win-back campaign + survey for feedback,Premium
CUST1875,76 days,360,127.17,5,3,4,4.2,1271.7,Loyal,Upsell to premium plan + referral program,Premium
CUST1876,105 days,832,171.9,3,5,4,3.8,1719.0,Average,Re-engagement emails + limited-time discounts,Standard
CUST1877,91 days,320,68.17,4,3,3,3.5,681.7,Average,Re-engagement emails + limited-time discounts,Basic
CUST1878,183 days,144,33.89,2,2,2,2.0,338.9,At Risk,Win-back campaign + survey for feedback,Standard
CUST1879,98 days,760,208.59,3,5,5,4.0,2085.9,Loyal,Upsell to premium plan + referral program,Standard
CUST1880,101 days,42,11.76,3,1,1,2.0,117.6,At Risk,Win-back campaign + survey for feedback,Standard
CUST1881,273 days,405,112.71,1,3,3,2.0,1127.1,At Risk,Win-back campaign + survey for feedback,Basic
CUST1882,81 days,286,71.82,5,3,3,4.0,718.2,Loyal,Upsell to premium plan + referral program,Basic
